Out.DiameterMsg._value._originHostAndRealm = Host: scscf.iskratechno, Realm: iskratechno
Out.DiameterMsg._value._ipAddrs.0 = Ip: 192.168.11.134
Out.DiameterMsg._value._vendorId = 0
Out.DiameterMsg._value._productName = ump_scscf
Out.DiameterMsg._value._supportedVendorIds.0 = 10415
Out.DiameterMsg._value._supportedVendorIds.1 = 13019
Out.DiameterMsg._value._vendorSpecificAppIds.0 = VendorId: 10415, AppId: 16777216
Out.DiameterMsg._value._originStateId = 1873908129
Out.DiameterMsg._appId = DiameterCommon(0)
Out.DiameterMsg._isRetransmitted = FALSE
Out.DiameterMsg._isTraced = <hidden>

260717 15:52:10.649| WRN| SctpConn   | 192.168.11.135:3868| Connecting failed, error: Connection refused
260717 15:52:10.649| dbg| DiamAgent  | _3GppCx(16777216)| Connection request (host: hss.iskratechno, IP and port: 192.168.11.135:3868) removed
260717 15:52:10.649| dbg| SctpConn   | 192.168.11.135:3868| Connection destroyed
260717 15:52:10.705| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:10.706| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:10.707| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:11.098| dbg| AlarmClrCon|            | Start connect to: 127.0.0.1:11536
260717 15:52:11.099| ERR| AlarmClrCon|            | Connect failed: Connection refused
260717 15:52:11.099| dbg| AlarmClrCon|            | Will try to connect in 5 sec
260717 15:52:11.709| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:11.710| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:11.710| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:12.464| WRN| UasTransMng|            | Request Authorization timeout timer fired for: CallId: 1///1-1647657@192.168.11.134, CSeq: Number: 1, Method: REGISTER
260717 15:52:12.715| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:12.715| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:12.715| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:13.716| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:13.717| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:13.717| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:14.719| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:14.719| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:14.719| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:15.724| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:15.725| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:15.725| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:16.100| dbg| AlarmClrCon|            | Start connect to: 127.0.0.1:11536
260717 15:52:16.100| ERR| AlarmClrCon|            | Connect failed: Connection refused
260717 15:52:16.100| dbg| AlarmClrCon|            | Will try to connect in 5 sec
260717 15:52:16.726| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:16.726| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:16.726| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:17.728| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:17.728| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:17.728| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:18.176| dbg| RegistrMng |            | Perform SAR DiameterServerAssignmentType::TimeoutDeregistration for IMPU: sip:001011001002056@ims.it.ru
260717 15:52:18.177| dbg| DiamAgent  | _3GppCx(16777216)| Create a new outgoing connection to the host: hss.iskratechno, addr: 192.168.11.135:3868), connection state: Idle -> wait CEA
260717 15:52:18.177| dbg| SctpTrans  | Diameter 1 | Creating client connection with: 192.168.11.135:3868
260717 15:52:18.177| dbg| SctpConn   | 192.168.11.135:3868| Connection created
260717 15:52:18.177| dbg| SctpConn   | 192.168.11.135:3868| Start connecting
260717 15:52:18.178| dbg| SctpTrans  | Diameter 1 | Sending message (DiameterMessageType::CapabilitiesExchangeReq) to: 192.168.11.135:3868:
Out.DiameterMsg._msgId._hopByHopId = 1784285362
Out.DiameterMsg._msgId._endToEndId = 1784285362
Out.DiameterMsg._value._originHostAndRealm = Host: scscf.iskratechno, Realm: iskratechno
Out.DiameterMsg._value._ipAddrs.0 = Ip: 192.168.11.134
Out.DiameterMsg._value._vendorId = 0
Out.DiameterMsg._value._productName = ump_scscf
Out.DiameterMsg._value._supportedVendorIds.0 = 10415
Out.DiameterMsg._value._supportedVendorIds.1 = 13019
Out.DiameterMsg._value._vendorSpecificAppIds.0 = VendorId: 10415, AppId: 16777216
Out.DiameterMsg._value._originStateId = 1873908129
Out.DiameterMsg._appId = DiameterCommon(0)
Out.DiameterMsg._isRetransmitted = FALSE
Out.DiameterMsg._isTraced = <hidden>

260717 15:52:18.178| dbg| RegistrMng |            | Delete registration for IMPU: sip:001011001002056@ims.it.ru
260717 15:52:18.178| dbg| RegistrMng |            | Delete registration for associated IMPU: sip:+3862056@ims.it.ru
260717 15:52:18.178| dbg| RegistrMng |            | Delete registration for associated IMPU: tel:+3862056
260717 15:52:18.178| WRN| SctpConn   | 192.168.11.135:3868| Connecting failed, error: Connection refused
260717 15:52:18.178| dbg| DiamAgent  | _3GppCx(16777216)| Connection request (host: hss.iskratechno, IP and port: 192.168.11.135:3868) removed
260717 15:52:18.178| dbg| SctpConn   | 192.168.11.135:3868| Connection destroyed
260717 15:52:18.178| dbg| RegistrMng |            | Process Diameter msg: DiameterMessageType::ServerAssignmentResp
260717 15:52:18.729| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:18.729| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:18.729| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:19.734| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:19.734| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:19.734| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:20.666| dbg| DiamAgent  | _3GppCx(16777216)| Send recovery CER to: hss.iskratechno
260717 15:52:20.667| dbg| DiamAgent  | _3GppCx(16777216)| Create a new outgoing connection to the host: hss.iskratechno, addr: 192.168.11.135:3868), connection state: Idle -> wait CEA
260717 15:52:20.667| dbg| SctpTrans  | Diameter 1 | Creating client connection with: 192.168.11.135:3868
260717 15:52:20.667| dbg| SctpConn   | 192.168.11.135:3868| Connection created
260717 15:52:20.667| dbg| SctpConn   | 192.168.11.135:3868| Start connecting
260717 15:52:20.667| dbg| SctpTrans  | Diameter 1 | Sending message (DiameterMessageType::CapabilitiesExchangeReq) to: 192.168.11.135:3868:
Out.DiameterMsg._msgId._hopByHopId = 1784285363
Out.DiameterMsg._msgId._endToEndId = 1784285363
Out.DiameterMsg._value._originHostAndRealm = Host: scscf.iskratechno, Realm: iskratechno
Out.DiameterMsg._value._ipAddrs.0 = Ip: 192.168.11.134
Out.DiameterMsg._value._vendorId = 0
Out.DiameterMsg._value._productName = ump_scscf
Out.DiameterMsg._value._supportedVendorIds.0 = 10415
Out.DiameterMsg._value._supportedVendorIds.1 = 13019
Out.DiameterMsg._value._vendorSpecificAppIds.0 = VendorId: 10415, AppId: 16777216
Out.DiameterMsg._value._originStateId = 1873908129
Out.DiameterMsg._appId = DiameterCommon(0)
Out.DiameterMsg._isRetransmitted = FALSE
Out.DiameterMsg._isTraced = <hidden>

260717 15:52:20.668| WRN| SctpConn   | 192.168.11.135:3868| Connecting failed, error: Connection refused
260717 15:52:20.668| dbg| DiamAgent  | _3GppCx(16777216)| Connection request (host: hss.iskratechno, IP and port: 192.168.11.135:3868) removed
260717 15:52:20.668| dbg| SctpConn   | 192.168.11.135:3868| Connection destroyed
260717 15:52:20.742| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:20.743| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:20.746| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:21.112| dbg| AlarmClrCon|            | Start connect to: 127.0.0.1:11536
260717 15:52:21.113| ERR| AlarmClrCon|            | Connect failed: Connection refused
260717 15:52:21.113| dbg| AlarmClrCon|            | Will try to connect in 5 sec
260717 15:52:21.747| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:21.747| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:21.747| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:22.754| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:22.755| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:22.755| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:23.760| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:23.760| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:23.760| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:24.767| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:24.768| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:24.768| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:25.768| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:25.770| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:25.770| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:26.114| dbg| AlarmClrCon|            | Start connect to: 127.0.0.1:11536
260717 15:52:26.114| ERR| AlarmClrCon|            | Connect failed: Connection refused
260717 15:52:26.114| dbg| AlarmClrCon|            | Will try to connect in 5 sec
260717 15:52:26.772| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:26.772| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:26.772| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:27.773| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:27.773| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:27.773| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:28.774| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:28.774| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:28.774| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:29.775| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:29.775| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:29.775| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:30.725| dbg| DiamAgent  | _3GppCx(16777216)| Send recovery CER to: hss.iskratechno
260717 15:52:30.725| dbg| DiamAgent  | _3GppCx(16777216)| Create a new outgoing connection to the host: hss.iskratechno, addr: 192.168.11.135:3868), connection state: Idle -> wait CEA
260717 15:52:30.726| dbg| SctpTrans  | Diameter 1 | Creating client connection with: 192.168.11.135:3868
260717 15:52:30.726| dbg| SctpConn   | 192.168.11.135:3868| Connection created
260717 15:52:30.726| dbg| SctpConn   | 192.168.11.135:3868| Start connecting
260717 15:52:30.726| dbg| SctpTrans  | Diameter 1 | Sending message (DiameterMessageType::CapabilitiesExchangeReq) to: 192.168.11.135:3868:
Out.DiameterMsg._msgId._hopByHopId = 1784285364
Out.DiameterMsg._msgId._endToEndId = 1784285364
Out.DiameterMsg._value._originHostAndRealm = Host: scscf.iskratechno, Realm: iskratechno
Out.DiameterMsg._value._ipAddrs.0 = Ip: 192.168.11.134
Out.DiameterMsg._value._vendorId = 0
Out.DiameterMsg._value._productName = ump_scscf
Out.DiameterMsg._value._supportedVendorIds.0 = 10415
Out.DiameterMsg._value._supportedVendorIds.1 = 13019
Out.DiameterMsg._value._vendorSpecificAppIds.0 = VendorId: 10415, AppId: 16777216
Out.DiameterMsg._value._originStateId = 1873908129
Out.DiameterMsg._appId = DiameterCommon(0)
Out.DiameterMsg._isRetransmitted = FALSE
Out.DiameterMsg._isTraced = <hidden>

260717 15:52:30.727| WRN| SctpConn   | 192.168.11.135:3868| Connecting failed, error: Connection refused
260717 15:52:30.727| dbg| DiamAgent  | _3GppCx(16777216)| Connection request (host: hss.iskratechno, IP and port: 192.168.11.135:3868) removed
260717 15:52:30.727| dbg| SctpConn   | 192.168.11.135:3868| Connection destroyed
260717 15:52:30.779| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:30.780| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:30.780| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:31.117| dbg| AlarmClrCon|            | Start connect to: 127.0.0.1:11536
260717 15:52:31.117| ERR| AlarmClrCon|            | Connect failed: Connection refused
260717 15:52:31.117| dbg| AlarmClrCon|            | Will try to connect in 5 sec
260717 15:52:31.785| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:31.785| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:31.785| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:32.788| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:32.788| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:32.788| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:33.790| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:33.790| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:33.790| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:34.792| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:34.792| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:34.792| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:35.793| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:35.793| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:35.793| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:36.123| dbg| AlarmClrCon|            | Start connect to: 127.0.0.1:11536
260717 15:52:36.123| ERR| AlarmClrCon|            | Connect failed: Connection refused
260717 15:52:36.123| dbg| AlarmClrCon|            | Will try to connect in 5 sec
260717 15:52:36.794| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:36.795| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:36.795| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:37.796| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:37.797| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:37.797| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:38.799| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:38.800| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:38.800| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:39.377| WRN| UasTransMng|            | Request Authorization timeout timer fired for: CallId: 1///1-1647898@192.168.11.134, CSeq: Number: 1, Method: REGISTER
260717 15:52:39.801| dbg| StarterConn|            | Start connect to: 127.0.0.1:11533
260717 15:52:39.802| ERR| StarterConn|            | Connect failed: Connection refused
260717 15:52:39.802| dbg| StarterConn|            | Connection failed. Try to reconnect in 1 seconds 
260717 15:52:40.746| dbg| DiamAgent  | _3GppCx(16777216)| Send recovery CER to: hss.iskratechno
260717 15:52:40.746| dbg| DiamAgent  | _3GppCx(16777216)| Create a new outgoing connection to the host: hss.iskratechno, addr: 192.168.11.135:3868), connection state: Idle -> wait CEA
260717 15:52:40.746| dbg| SctpTrans  | Diameter 1 | Creating client connection with: 192.168.11.135:3868
260717 15:52:40.747| dbg| SctpConn   | 192.168.11.135:3868| Connection created
260717 15:52:40.747| dbg| SctpConn   | 192.168.11.135:3868| Start connecting
260717 15:52:40.747| dbg| SctpTrans  | Diameter 1 | Sending message (DiameterMessageType::CapabilitiesExchangeReq) to: 192.168.11.135:3868:
Out.DiameterMsg._msgId._hopByHopId = 1784285365
Out.DiameterMsg._msgId._endToEndId = 1784285365
Out.DiameterMsg._value._originHostAndRealm = Host: scscf.iskratechno, Realm: iskratechno
